,Unnamed: 0,movieId,title,genres,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,key,year
7543,7543,85022,Hall Pass (2011),Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Hall Pass,2011.0
7544,7544,85025,"Eagle, The (2011)",Adventure|Drama,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,The Eagle,2011.0
7545,7545,85056,I Am Number Four (2011),Action|Sci-Fi|Thriller|IMAX,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,I Am Number Four,2011.0
7546,7546,85131,Battle: Los Angeles (2011),Action|Sci-Fi|War,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,Battle: Los Angeles,2011.0
7547,7547,85179,Summer Wars (Samâ wôzu) (2009),Adventure|Animation|Comedy|Sci-Fi,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,Summer Wars (Samâ wôzu),2009.0
7548,7548,85213,"Sunset Limited, The (2011)",Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,The Sunset Limited,2011.0
7549,7549,85259,Winnie the Pooh and the Honey Tree (1966),Animation|Children,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Winnie the Pooh and the Honey Tree,1966.0
7550,7550,85261,Mars Needs Moms (2011),Action|Adventure|Animation|Children|Comedy|Sci-Fi|IMAX,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,Mars Needs Moms,2011.0
7551,7551,85295,Scooby-Doo! Curse of the Lake Monster (2010),Adventure|Children|Comedy|Mystery,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,Scooby-Doo! Curse of the Lake Monster,2010.0
7552,7552,85316,Winnie the Pooh and Tigger Too (1974),Animation|Children,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Winnie the Pooh and Tigger Too,1974.0
7553,7553,85334,Hard Ticket to Hawaii (1987),Action|Comedy,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Hard Ticket to Hawaii,1987.0
7554,7554,85342,Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro) (2010),Action|Crime|Drama,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro),2010.0
7555,7555,85354,Mesrine: Public Enemy #1 (L'ennemi public n°1) (2008),Action|Crime,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Mesrine: Public Enemy #1 (L'ennemi public n°1),2008.0
7556,7556,85367,Just Go with It (2011),Comedy|Romance,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,Just Go with It,2011.0
7557,7557,85394,Cave of Forgotten Dreams (2010),Documentary,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Cave of Forgotten Dreams,2010.0
7558,7558,85397,Red Riding Hood (2011),Fantasy|Horror|Mystery|Thriller,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,Red Riding Hood,2011.0
7559,7559,85399,"Big Mommas: Like Father, Like Son (2011)",Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,"Big Mommas: Like Father, Like Son",2011.0
7560,7560,85401,Super (2010),Action|Comedy|Drama,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,Super,2010.0
7561,7561,85412,"Troll Hunter, The (Trolljegeren) (2010)",Fantasy|Horror,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,"Troll Hunter, The (Trolljegeren)",2010.0
7562,7562,85414,Source Code (2011),Action|Drama|Mystery|Sci-Fi|Thriller,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,Source Code,2011.0
7563,7563,85438,Jane Eyre (2011),Drama|Romance,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,Jane Eyre,2011.0
7564,7564,85510,Sucker Punch (2011),Action|Fantasy|Thriller|IMAX,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,Sucker Punch,2011.0
7565,7565,85565,Chalet Girl (2011),Comedy|Romance,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,Chalet Girl,2011.0
7566,7566,85736,BURN-E (2008),Adventure|Animation|Children|Sci-Fi,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,BURN-E,2008.0
7567,7567,85774,Senna (2010),Documentary,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Senna,2010.0
7568,7568,85780,Family Guy Presents: It's a Trap (2010),Animation|Comedy|Sci-Fi,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,Family Guy Presents: It's a Trap,2010.0
7569,7569,85788,Insidious (2010),Fantasy|Horror|Thriller,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,Insidious,2010.0
7570,7570,85796,Hobo with a Shotgun (2011),Action|Adventure|Crime|Thriller,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,Hobo with a Shotgun,2011.0
7571,7571,85881,Win Win (2011),Comedy|Drama,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,Win Win,2011.0
7572,7572,85885,Room in Rome (Habitación en Roma) (2010),Drama|Romance,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,Room in Rome (Habitación en Roma),2010.0
7573,7573,86000,Boy (2010),Comedy|Drama,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,Boy,2010.0
7574,7574,86014,Diary of a Wimpy Kid: Rodrick Rules (2011),Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Diary of a Wimpy Kid: Rodrick Rules,2011.0
7575,7575,86028,Henry's Crime (2010),Comedy|Crime,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,Henry's Crime,2010.0
7576,7576,86059,Hop (2011),Animation|Children|Comedy,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Hop,2011.0
7577,7577,86066,Playing the Victim (Izobrazhaya zhertvu) (2006),Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Playing the Victim (Izobrazhaya zhertvu),2006.0
7578,7578,86068,Films to Keep You Awake: The Christmas Tale (Películas para no dormir: Cuento de navidad) (2005),Horror|Thriller,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,Films to Keep You Awake: The Christmas Tale (Películas para no dormir: Cuento de navidad),2005.0
7579,7579,86142,13 Assassins (Jûsan-nin no shikaku) (2010),Action,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13 Assassins (Jûsan-nin no shikaku),2010.0
7580,7580,86190,Hanna (2011),Action|Adventure|Mystery|Thriller,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,Hanna,2011.0
7581,7581,86237,Connections (1978),Documentary,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Connections,1978.0
7582,7582,86279,Into Eternity (2010),Documentary,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Into Eternity,2010.0
7583,7583,86286,Daffy Duck's Quackbusters (1988),Animation|Children|Comedy|Horror,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,Daffy Duck's Quackbusters,1988.0
7584,7584,86290,American: The Bill Hicks Story (2009),Comedy|Documentary,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,American: The Bill Hicks Story,2009.0
7585,7585,86293,Arthur (2011),Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Arthur,2011.0
7586,7586,86295,Scream 4 (2011),Comedy|Horror|Mystery|Thriller,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,Scream 4,2011.0
7587,7587,86298,Rio (2011),Adventure|Animation|Children|Comedy,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Rio,2011.0
7588,7588,86320,Melancholia (2011),Drama|Sci-Fi,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,Melancholia,2011.0
7589,7589,86332,Thor (2011),Action|Adventure|Drama|Fantasy|IMAX,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,Thor,2011.0
7590,7590,86345,Louis C.K.: Hilarious (2010),Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Louis C.K.: Hilarious,2010.0
7591,7591,86347,Louis C.K.: Chewed Up (2008),Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Louis C.K.: Chewed Up,2008.0
7592,7592,86355,Atlas Shrugged: Part 1 (2011),Drama|Mystery|Sci-Fi,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,Atlas Shrugged: Part 1,2011.0
7593,7593,86377,Louis C.K.: Shameless (2007),Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Louis C.K.: Shameless,2007.0
7594,7594,86487,Mildred Pierce (2011),Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Mildred Pierce,2011.0
7595,7595,86504,Voices from the List (2004),Documentary,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Voices from the List,2004.0
7596,7596,86548,Water for Elephants (2011),Drama|Romance,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,Water for Elephants,2011.0
7597,7597,86593,African Cats (2011),Adventure|Documentary,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,African Cats,2011.0
7598,7598,86628,Kill the Irishman (2011),Action|Crime,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Kill the Irishman,2011.0
7599,7599,86644,"Fast Five (Fast and the Furious 5, The) (2011)",Action|Crime|Drama|Thriller|IMAX,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,"Fast Five (Fast and the Furious 5, The)",2011.0
7600,7600,86668,Louis Theroux: Law & Disorder (2008),Documentary,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Louis Theroux: Law & Disorder,2008.0
7601,7601,86721,Idiots and Angels (2008),Animation|Drama|Fantasy,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,Idiots and Angels,2008.0
7602,7602,86781,Incendies (2010),Drama|Mystery|War,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,Incendies,2010.0
7603,7603,86815,Soul Surfer (2011),Action|Drama,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Soul Surfer,2011.0
7604,7604,86817,Something Borrowed (2011),Comedy|Drama|Romance,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,Something Borrowed,2011.0
7605,7605,86833,Bridesmaids (2011),Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Bridesmaids,2011.0
7606,7606,86835,Priest (2011),Action|Horror|Sci-Fi|Thriller,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,Priest,2011.0
7607,7607,86864,Mothra (Mosura) (1961),Adventure|Fantasy|Sci-Fi,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,Mothra (Mosura),1961.0
7608,7608,86880,Pirates of the Caribbean: On Stranger Tides (2011),Action|Adventure|Fantasy|IMAX,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Pirates of the Caribbean: On Stranger Tides,2011.0
7609,7609,86882,Midnight in Paris (2011),Comedy|Fantasy|Romance,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,Midnight in Paris,2011.0
7610,7610,86892,The Man from Nowhere (2010),Action|Crime|Thriller,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,The Man from Nowhere,2010.0
7611,7611,86898,"Tree of Life, The (2011)",Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,The Tree of Life,2011.0
7612,7612,86911,"Hangover Part II, The (2011)",Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,The Hangover Part II,2011.0
7613,7613,86922,Nothing to Declare (Rien à déclarer) (2010),Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Nothing to Declare (Rien à déclarer),2010.0
7614,7614,86960,Across the Hall (2009),Thriller,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Across the Hall,2009.0
7615,7615,87028,"Roommate, The (2011)",Drama|Thriller,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,The Roommate,2011.0
7616,7616,87192,Attack the Block (2011),Action|Comedy|Sci-Fi,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,Attack the Block,2011.0
7617,7617,87194,The Way (2010),Adventure|Comedy|Drama,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,The Way,2010.0
7618,7618,87197,Let the Bullets Fly (2010),Action|Comedy,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Let the Bullets Fly,2010.0
7619,7619,87222,Kung Fu Panda 2 (2011),Action|Adventure|Animation|Children|Comedy|IMAX,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Kung Fu Panda 2,2011.0
7620,7620,87232,X-Men: First Class (2011),Action|Adventure|Sci-Fi|Thriller|War,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,X-Men: First Class,2011.0
7621,7621,87234,Submarine (2010),Comedy|Drama|Romance,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,Submarine,2010.0
7622,7622,87287,American Grindhouse (2010),Documentary,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,American Grindhouse,2010.0
7623,7623,87298,Everything Must Go (2010),Comedy|Drama,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,Everything Must Go,2010.0
7624,7624,87304,Beginners (2010),Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Beginners,2010.0
7625,7625,87306,Super 8 (2011),Mystery|Sci-Fi|Thriller|IMAX,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,Super 8,2011.0
7626,7626,87413,Bernie (1996),Comedy|Drama,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,Bernie,1996.0
7627,7627,87430,Green Lantern (2011),Action|Adventure|Sci-Fi,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Green Lantern,2011.0
7628,7628,87444,Elektra Luxx (2010),Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Elektra Luxx,2010.0
7629,7629,87483,Mr. Popper's Penguins (2011),Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Mr. Popper's Penguins,2011.0
7630,7630,87485,Bad Teacher (2011),Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Bad Teacher,2011.0
7631,7631,87520,Transformers: Dark of the Moon (2011),Action|Adventure|Sci-Fi|War|IMAX,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,Transformers: Dark of the Moon,2011.0
7632,7632,87522,Larry Crowne (2011),Comedy|Drama|Romance,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,Larry Crowne,2011.0
7633,7633,87529,Your Highness (2011),Action|Adventure|Comedy|Fantasy,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,Your Highness,2011.0
7634,7634,87660,Too Big to Fail (2011),Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Too Big to Fail,2011.0
7635,7635,87785,Takers (2010),Action|Crime|Thriller,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,Takers,2010.0
7636,7636,87834,My Life as McDull (Mak dau goo si) (2001),Animation|Comedy|Drama,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,My Life as McDull (Mak dau goo si),2001.0
7637,7637,87867,Zookeeper (2011),Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Zookeeper,2011.0
7638,7638,87869,Horrible Bosses (2011),Comedy|Crime,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,Horrible Bosses,2011.0
7639,7639,87876,Cars 2 (2011),Adventure|Animation|Children|Comedy|IMAX,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Cars 2,2011.0
7640,7640,87960,Between the Folds (2008),Documentary,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Between the Folds,2008.0
7641,7641,88069,Delhi Belly (2011),Comedy|Crime,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,Delhi Belly,2011.0
7642,7642,88094,Upside Down: The Creation Records Story (2010),Documentary,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Upside Down: The Creation Records Story,2010.0
7643,7643,88108,Monte Carlo (2011),Adventure|Comedy|Romance,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,Monte Carlo,2011.0
7644,7644,88125,Harry Potter and the Deathly Hallows: Part 2 (2011),Action|Adventure|Drama|Fantasy|Mystery|IMAX,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,Harry Potter and the Deathly Hallows: Part 2,2011.0
7645,7645,88129,Drive (2011),Crime|Drama|Film-Noir|Thriller,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,Drive,2011.0
7646,7646,88140,Captain America: The First Avenger (2011),Action|Adventure|Sci-Fi|Thriller|War,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,Captain America: The First Avenger,2011.0
7647,7647,88163,"Crazy, Stupid, Love. (2011)",Comedy|Drama|Romance,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,"Crazy, Stupid, Love.",2011.0
7648,7648,88179,One Day (2011),Drama|Romance,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,One Day,2011.0
7649,7649,88235,"Guard, The (2011)",Comedy|Crime,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,The Guard,2011.0
7650,7650,88267,Winnie the Pooh (2011),Animation|Children|Comedy,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Winnie the Pooh,2011.0
7651,7651,88272,"Woman, The (2011)",Horror,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,The Woman,2011.0
7652,7652,88327,"New One-Armed Swordsman, The (Xin du bi dao) (1971)",Action|Drama|War,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,"New One-Armed Swordsman, The (Xin du bi dao)",1971.0
7653,7653,88345,Mike's New Car (2002),Animation|Comedy,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Mike's New Car,2002.0
7654,7654,88356,"Smurfs, The (2011)",Animation|Children|Comedy,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,The Smurfs,2011.0
7655,7655,88405,Friends with Benefits (2011),Comedy|Romance,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,Friends with Benefits,2011.0
7656,7656,88448,Paper Birds (Pájaros de papel) (2010),Comedy|Drama,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,Paper Birds (Pájaros de papel),2010.0
7657,7657,88515,Blitz (2011),Action|Crime|Thriller,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,Blitz,2011.0
7658,7658,88593,"Yellow Sea, The (a.k.a. The Murderer) (Hwanghae) (2010)",Crime|Drama|Thriller,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,"Yellow Sea, The (a.k.a. The Murderer) (Hwanghae)",2010.0
7659,7659,88672,Our Idiot Brother (2011),Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Our Idiot Brother,2011.0
7660,7660,88697,SUBWAYStories: Tales from the Underground (1997),Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,SUBWAYStories: Tales from the Underground,1997.0
7661,7661,88699,Death Race 2 (2010),Action|Sci-Fi|Thriller,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,Death Race 2,2010.0
7662,7662,88744,Rise of the Planet of the Apes (2011),Action|Drama|Sci-Fi|Thriller,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,Rise of the Planet of the Apes,2011.0
7663,7663,88746,Terri (2011),Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Terri,2011.0
7664,7664,88785,"Change-Up, The (2011)",Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,The Change-Up,2011.0
7665,7665,88810,"Help, The (2011)",Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,The Help,2011.0
7666,7666,88812,30 Minutes or Less (2011),Action|Comedy|Crime,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,30 Minutes or Less,2011.0
7667,7667,88911,My Afternoons with Margueritte (La tête en friche) (2010),Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,My Afternoons with Margueritte (La tête en friche),2010.0
7668,7668,88932,Final Destination 5 (2011),Horror|Thriller|IMAX,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,Final Destination 5,2011.0
7669,7669,88954,"Very Harold & Kumar 3D Christmas, A (2011)",Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,A Very Harold & Kumar 3D Christmas,2011.0
7670,7670,89028,Don't Be Afraid of the Dark (2010),Horror|Thriller,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,Don't Be Afraid of the Dark,2010.0
7671,7671,89030,Fright Night (2011),Comedy|Horror,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,Fright Night,2011.0
7672,7672,89039,Another Earth (2011),Drama|Romance|Sci-Fi,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,Another Earth,2011.0
7673,7673,89047,Hesher (2010),Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Hesher,2010.0
7674,7674,89072,Stake Land (2010),Horror,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Stake Land,2010.0
7675,7675,89085,"Debt, The (2011)",Drama|Thriller,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,The Debt,2011.0
7676,7676,89087,Colombiana (2011),Action|Adventure|Drama|Thriller,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,Colombiana,2011.0
7677,7677,89090,Bill Cunningham New York (2011),Documentary,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Bill Cunningham New York,2011.0
7678,7678,89118,"Skin I Live In, The (La piel que habito) (2011)",Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,"Skin I Live In, The (La piel que habito)",2011.0
7679,7679,89190,Conan the Barbarian (2011),Action|Adventure|Fantasy,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Conan the Barbarian,2011.0
7680,7680,89208,Walled In (2009),Horror|Thriller,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,Walled In,2009.0
7681,7681,89281,Birdemic: Shock and Terror (2010),Romance|Thriller,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,Birdemic: Shock and Terror,2010.0
7682,7682,89305,"Inbetweeners Movie, The (2011)",Adventure|Comedy,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,The Inbetweeners Movie,2011.0
7683,7683,89343,Red State (2011),Action|Crime|Horror|Thriller,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,Red State,2011.0
7684,7684,89386,Pearl Jam Twenty (2011),Documentary|Musical,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,Pearl Jam Twenty,2011.0
7685,7685,89388,I Don't Know How She Does It (2011),Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,I Don't Know How She Does It,2011.0
7686,7686,89427,Shark Night 3D (2011),Horror|Thriller,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,Shark Night 3D,2011.0
7687,7687,89470,Contagion (2011),Sci-Fi|Thriller|IMAX,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,Contagion,2011.0
7688,7688,89492,Moneyball (2011),Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Moneyball,2011.0
7689,7689,89580,Neds (2010),Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Neds,2010.0
7690,7690,89582,Cold Fish (Tsumetai nettaigyo) (2010),Drama|Thriller,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,Cold Fish (Tsumetai nettaigyo),2010.0
7691,7691,89586,Phineas and Ferb the Movie: Across the 2nd Dimension (2011),Adventure|Animation|Children,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Phineas and Ferb the Movie: Across the 2nd Dimension,2011.0
7692,7692,89678,Northanger Abbey (2007),Drama|Romance,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,Northanger Abbey,2007.0
7693,7693,89745,"Avengers, The (2012)",Action|Adventure|Sci-Fi|IMAX,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,The Avengers,2012.0
7694,7694,89753,Tinker Tailor Soldier Spy (2011),Drama|Film-Noir|Thriller,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,Tinker Tailor Soldier Spy,2011.0
7695,7695,89759,"Separation, A (Jodaeiye Nader az Simin) (2011)",Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,"Separation, A (Jodaeiye Nader az Simin)",2011.0
7696,7696,89761,"Dangerous Method, A (2011)",Drama|Thriller,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,A Dangerous Method,2011.0
7697,7697,89774,Warrior (2011),Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Warrior,2011.0
7698,7698,89804,"Ides of March, The (2011)",Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,The Ides of March,2011.0
7699,7699,89837,Kill List (2011),Horror|Mystery|Thriller,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,Kill List,2011.0
7700,7700,89840,Killer Elite (2011),Action|Thriller,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Killer Elite,2011.0
7701,7701,89862,Bellflower (2011),Action|Drama|Romance,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,Bellflower,2011.0
7702,7702,89864,50/50 (2011),Comedy|Drama,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,50/50,2011.0
7703,7703,89898,Generation P (2011),Comedy|Drama|Sci-Fi,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,Generation P,2011.0
7704,7704,89904,The Artist (2011),Comedy|Drama|Romance,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,The Artist,2011.0
7705,7705,89939,Gigi (1949),Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Gigi,1949.0
